Station,Route,Lanes,Months Used,Count Date,Direction,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12,Class 13,Latitude,Longitude,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
1281,NY185,2,Jan-Dec,05/30/2013,SOUTH,24,1174,326,2,18,38,19,11,39,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/30/2013,NORTH,13,1158,334,0,15,64,1,13,31,15,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/29/2013,NORTH,2,1127,304,0,20,30,1,11,25,17,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/29/2013,SOUTH,3,1049,315,1,26,16,13,11,36,14,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/28/2013,NORTH,6,1141,314,0,15,75,2,18,36,20,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/28/2013,SOUTH,15,1144,326,2,16,65,3,14,37,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/27/2013,SOUTH,34,1468,287,0,10,4,0,11,11,2,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/27/2013,NORTH,4,1496,307,0,8,5,1,9,16,2,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/24/2013,NORTH,0,1580,464,0,20,27,7,9,24,18,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/24/2013,SOUTH,2,1585,480,0,18,22,7,10,25,5,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/23/2013,NORTH,3,1187,355,0,18,22,7,9,36,15,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/23/2013,SOUTH,6,1195,341,2,20,18,6,14,36,8,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/22/2013,NORTH,1,1081,319,0,22,14,6,8,29,27,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/22/2013,SOUTH,8,1096,340,2,20,13,7,6,41,10,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/21/2013,SOUTH,5,1053,329,1,23,17,0,9,29,11,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/21/2013,NORTH,2,1054,330,2,20,28,1,7,32,13,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/20/2013,SOUTH,6,1183,314,1,13,13,2,5,33,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/20/2013,NORTH,1,1128,304,0,21,19,0,5,31,14,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/17/2013,SOUTH,8,1329,413,1,10,19,4,12,40,8,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/17/2013,NORTH,8,1334,387,0,11,28,1,16,32,18,2,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/16/2013,NORTH,6,1151,311,1,18,32,1,8,29,16,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/16/2013,SOUTH,10,1167,322,0,20,18,1,8,56,10,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/15/2013,NORTH,1,1013,329,0,22,32,1,10,31,22,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/15/2013,SOUTH,6,1000,336,1,24,14,10,10,26,8,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/14/2013,NORTH,3,1015,315,0,12,26,0,6,29,22,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/14/2013,SOUTH,3,974,315,1,12,23,0,9,45,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/13/2013,NORTH,2,1034,296,0,19,11,0,9,33,17,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/13/2013,SOUTH,1,1009,304,0,10,10,0,5,28,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/10/2013,SOUTH,6,1519,420,0,14,11,8,10,39,13,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/10/2013,NORTH,4,1359,408,0,15,16,2,9,41,28,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/09/2013,NORTH,0,1148,372,1,20,5,0,6,34,21,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/09/2013,SOUTH,0,1149,359,0,17,4,0,7,44,11,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/08/2013,NORTH,4,1054,348,2,17,5,0,8,29,25,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/08/2013,SOUTH,4,1013,336,4,20,2,1,7,32,9,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/07/2013,SOUTH,14,1028,332,1,19,5,5,9,52,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/07/2013,NORTH,8,1061,340,0,13,10,0,11,44,20,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/06/2013,SOUTH,24,1010,320,2,20,5,3,7,34,5,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/06/2013,NORTH,10,1071,323,1,17,12,0,7,25,16,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/03/2013,NORTH,4,1385,413,0,11,11,3,11,27,24,1,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/03/2013,SOUTH,13,1331,418,1,18,7,5,13,32,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/02/2013,NORTH,13,1071,316,2,18,33,2,4,73,22,5,2,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/02/2013,SOUTH,22,1071,323,0,19,26,5,10,60,7,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/01/2013,NORTH,9,1031,322,1,26,25,0,7,32,15,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,05/01/2013,SOUTH,14,1031,316,3,27,21,2,11,33,9,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/30/2013,NORTH,2,973,302,0,10,13,1,10,33,16,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/30/2013,SOUTH,5,934,305,0,12,5,7,9,25,10,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/29/2013,NORTH,1,1021,319,0,29,12,0,3,21,16,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/29/2013,SOUTH,3,936,313,0,16,7,3,4,26,3,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/26/2013,SOUTH,2,1227,402,1,16,7,3,11,31,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/26/2013,NORTH,5,1218,365,1,11,8,2,6,28,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/25/2013,SOUTH,1,1067,284,0,18,37,1,9,33,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/25/2013,NORTH,1,1085,302,1,19,46,1,11,28,17,1,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/24/2013,SOUTH,9,977,301,0,15,5,5,10,35,7,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/24/2013,NORTH,5,1017,289,0,13,6,2,8,25,13,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/23/2013,NORTH,3,975,310,1,16,24,2,7,32,16,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/23/2013,SOUTH,4,947,305,0,21,23,3,11,42,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/22/2013,NORTH,0,1046,305,0,22,25,3,6,34,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/22/2013,SOUTH,2,1006,331,0,18,22,5,5,30,8,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/19/2013,SOUTH,1,1346,356,3,13,22,19,6,30,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/19/2013,NORTH,1,1249,339,0,21,39,3,6,30,18,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/18/2013,SOUTH,1,1038,305,1,15,17,14,8,34,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/18/2013,NORTH,2,1002,292,0,19,35,2,8,23,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/17/2013,SOUTH,4,1014,309,0,17,13,5,7,31,5,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/17/2013,NORTH,1,997,308,0,17,21,2,4,26,12,2,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/16/2013,SOUTH,1,926,271,1,14,20,4,10,39,15,2,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/16/2013,NORTH,2,925,278,0,14,24,2,7,43,24,2,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/15/2013,NORTH,4,1056,297,0,15,16,3,10,36,12,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/15/2013,SOUTH,2,1053,293,0,13,18,0,6,35,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/12/2013,SOUTH,0,905,252,1,12,18,2,5,31,5,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/12/2013,NORTH,2,862,250,0,10,20,0,3,24,15,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/11/2013,NORTH,0,946,284,1,15,12,1,7,31,21,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/11/2013,SOUTH,0,962,283,2,19,7,2,6,39,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/10/2013,SOUTH,0,932,280,1,18,9,4,4,33,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/10/2013,NORTH,0,949,286,0,15,15,2,3,26,14,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/09/2013,SOUTH,5,915,253,2,14,3,0,5,45,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/09/2013,NORTH,0,920,247,1,14,3,0,6,34,16,1,1,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/08/2013,SOUTH,1,961,290,0,14,14,1,3,33,5,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/08/2013,NORTH,1,977,287,0,16,11,8,3,33,10,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/05/2013,NORTH,4,1202,322,2,10,8,10,7,32,18,1,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/05/2013,SOUTH,1,1233,317,1,8,16,3,4,34,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/04/2013,SOUTH,0,1108,293,0,12,3,3,6,46,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/04/2013,NORTH,0,1080,298,1,11,6,0,4,28,14,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/03/2013,NORTH,1,1017,262,1,12,8,0,6,27,20,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/03/2013,SOUTH,0,1016,254,0,12,9,3,7,36,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/02/2013,NORTH,2,954,266,0,12,16,0,5,29,14,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/02/2013,SOUTH,0,936,262,3,12,10,8,9,37,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/01/2013,SOUTH,0,1076,281,2,10,5,5,1,21,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,04/01/2013,NORTH,0,1108,291,2,12,13,0,2,18,12,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/29/2013,SOUTH,0,1318,333,0,12,7,0,7,41,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/29/2013,NORTH,2,1287,305,0,14,4,0,2,31,15,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/28/2013,SOUTH,1,1081,276,0,16,5,1,5,33,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/28/2013,NORTH,3,1075,262,1,10,10,0,4,32,11,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/27/2013,SOUTH,0,950,263,3,15,0,2,3,36,7,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/27/2013,NORTH,0,979,274,0,14,0,1,5,28,13,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/26/2013,SOUTH,0,900,246,0,18,5,1,8,42,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/26/2013,NORTH,0,930,223,0,18,4,2,9,32,20,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/25/2013,SOUTH,1,963,237,1,14,2,0,3,29,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/25/2013,NORTH,0,963,242,3,17,2,0,10,29,14,0,0,3,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/22/2013,NORTH,2,1081,259,1,14,7,0,1,24,11,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/22/2013,SOUTH,0,1123,272,0,18,8,2,5,25,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/21/2013,NORTH,1,940,218,1,14,6,0,3,32,19,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/21/2013,SOUTH,0,947,246,0,13,2,0,7,34,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/20/2013,SOUTH,0,787,224,1,15,2,0,8,34,6,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/20/2013,NORTH,1,808,230,1,16,3,0,5,25,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/19/2013,SOUTH,1,381,147,0,5,10,0,7,22,9,3,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/19/2013,NORTH,1,334,136,0,6,7,0,7,13,8,1,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/18/2013,SOUTH,2,993,233,0,16,6,0,5,36,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/18/2013,NORTH,3,979,242,0,15,7,0,4,34,13,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/15/2013,NORTH,0,1198,271,2,18,4,0,5,30,14,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/15/2013,SOUTH,0,1257,281,0,13,11,0,7,31,11,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/14/2013,NORTH,3,938,213,0,15,10,0,3,38,20,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/14/2013,SOUTH,0,960,207,0,10,4,3,7,47,3,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/13/2013,NORTH,1,923,238,2,12,2,0,0,17,16,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/13/2013,SOUTH,0,884,229,1,10,2,0,3,32,5,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/12/2013,NORTH,0,816,215,0,13,6,2,2,21,23,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/12/2013,SOUTH,0,818,211,1,12,6,0,5,33,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/11/2013,SOUTH,0,859,235,1,13,6,1,2,26,8,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/11/2013,NORTH,1,915,219,1,17,6,0,4,23,17,0,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/08/2013,NORTH,2,1197,284,1,15,5,1,1,14,16,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/08/2013,SOUTH,0,1148,259,0,15,6,1,1,26,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/07/2013,SOUTH,0,926,225,0,15,3,0,7,24,11,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/07/2013,NORTH,4,932,213,1,16,6,0,4,24,17,1,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/06/2013,SOUTH,0,881,228,0,17,4,1,4,32,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/06/2013,NORTH,2,939,223,1,19,3,1,3,18,17,2,0,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/05/2013,SOUTH,0,891,230,1,12,3,0,6,31,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/05/2013,NORTH,0,910,232,0,14,2,0,4,26,21,0,1,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/04/2013,NORTH,1,898,206,1,16,7,0,6,24,13,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/04/2013,SOUTH,0,901,221,3,13,6,0,3,31,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/01/2013,NORTH,0,1231,278,0,15,9,0,1,25,20,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,03/01/2013,SOUTH,0,1289,255,1,16,12,0,2,32,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/28/2013,SOUTH,0,933,245,2,13,5,0,5,32,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/28/2013,NORTH,1,977,248,0,9,5,0,1,24,25,0,1,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/27/2013,NORTH,0,706,220,1,16,7,0,7,15,16,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/27/2013,SOUTH,0,676,208,0,14,8,0,6,28,3,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/26/2013,SOUTH,0,907,226,0,17,7,0,7,42,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/26/2013,NORTH,0,922,231,0,18,9,0,5,27,15,0,0,2,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/25/2013,SOUTH,0,912,242,0,6,11,2,2,31,9,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/25/2013,NORTH,0,900,224,1,11,12,0,4,18,18,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/22/2013,NORTH,0,1214,309,1,15,7,0,1,22,18,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/22/2013,SOUTH,0,1186,294,0,13,9,1,3,28,6,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/21/2013,NORTH,0,1006,246,1,9,6,0,2,24,15,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/21/2013,SOUTH,0,920,249,2,10,4,0,3,33,7,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/20/2013,NORTH,1,901,237,1,11,6,0,3,25,13,0,1,1,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/20/2013,SOUTH,0,843,234,1,16,2,1,3,50,6,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/19/2013,NORTH,0,869,239,1,12,7,0,3,30,26,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/19/2013,SOUTH,0,909,244,0,14,7,0,8,44,10,0,1,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/18/2013,SOUTH,0,1317,269,2,5,4,1,4,29,10,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/18/2013,NORTH,0,1129,234,0,6,4,1,5,17,15,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/15/2013,SOUTH,1,1153,310,3,12,8,1,5,29,11,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/15/2013,NORTH,0,1349,310,0,12,4,0,4,21,19,1,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/14/2013,NORTH,0,1019,256,0,12,6,0,3,35,21,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/14/2013,SOUTH,0,933,247,0,10,1,0,5,34,12,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/13/2013,SOUTH,0,898,258,0,18,2,1,5,23,8,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/13/2013,NORTH,0,904,258,0,17,5,1,4,19,19,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/12/2013,SOUTH,0,823,183,1,17,3,3,6,33,11,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/12/2013,NORTH,0,817,204,1,14,7,1,6,30,17,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
1281,NY185,2,Jan-Dec,02/11/2013,NORTH,0,762,248,2,14,9,0,4,27,15,0,0,0,44.01323,-73.4204,"(44.01323, -73.4204)",453,220,2084
